"Latitud" "Longitud" "observe.time"
"145" -76.5425733 3.4459443 0.607142857142857
"146" -76.4821066 3.464248 0.607142857142857
"147" -76.495032 3.4120469 0.607142857142857
"148" -76.5293889240899 3.46850270877202 0.607142857142857
"149" -76.5138596 3.4201779 0.607142857142857
"150" -76.5189208 3.4912496 0.607142857142857
"151" -76.524732 3.3942132 0.607142857142857
"152" -76.49437475 3.482397858 0.642857142857143
"153" -76.5161541 3.4796494 0.642857142857143
"154" -76.50189338 3.400193709 0.642857142857143
"155" -76.5490553 3.3945626 0.642857142857143
"156" -76.4980345 3.4518709 0.642857142857143
"157" -76.53254999 3.424300191 0.642857142857143
"158" -76.49886213 3.414916831 0.642857142857143
"159" -76.48537 3.4536334 0.642857142857143
"160" -76.4704599 3.4234905 0.642857142857143
"161" -76.5365263 3.3823366 0.642857142857143
"162" -76.50101576 3.490356357 0.642857142857143
"163" -76.528843 3.4442608 0.642857142857143
"164" -76.55018949 3.391462606 0.642857142857143
"165" -76.4944492 3.443182 0.642857142857143
"166" -76.5330165 3.389895352 0.642857142857143
"167" -76.46622404 3.429931724 0.642857142857143
"168" -76.5441401 3.4105723 0.642857142857143
"169" -76.5358422 3.336464537 0.642857142857143
"170" -76.4967795 3.483249 0.642857142857143
"171" -76.5296414 3.429157 0.642857142857143
"172" -76.5236301 3.4573134 0.642857142857143
"173" -76.5323017 3.4131235 0.642857142857143
"174" -76.56702455 3.376662904 0.642857142857143
"175" -76.4739884 3.4389739 0.642857142857143
"176" -76.4812263 3.4238128 0.642857142857143
"177" -76.4844328 3.4159047 0.642857142857143
"178" -76.4844836283161 3.4159473684381 0.642857142857143
"179" -76.51956792 3.477670998 0.642857142857143
"180" -76.49471 3.4209176 0.642857142857143
"181" -76.503421 3.4159098 0.642857142857143
"182" -76.51070647 3.480983091 0.642857142857143
"183" -76.53082573 3.426949739 0.642857142857143
"184" -76.506 3.412 0.642857142857143
"185" -76.5589586 3.3894574 0.642857142857143
"186" -76.5504484 3.4289848 0.642857142857143
"187" -76.4914305 3.4901946 0.642857142857143
"188" -76.4885823 3.4171764 0.642857142857143
"189" -76.5210868 3.3659783 0.642857142857143
"190" -76.528915 3.3858412 0.642857142857143
"191" -76.5385658 3.3667181 0.642857142857143
"192" -76.5537289 3.4145733 0.678571428571429
"193" -76.5030484 3.4038625 0.678571428571429
"194" -76.5587306 3.3878408 0.678571428571429
"195" -76.5651129 3.4078466 0.678571428571429
"196" -76.4978639 3.4934937 0.678571428571429
"197" -76.4882306 3.4404911 0.678571428571429
"198" -76.5261082 3.4126 0.678571428571429
"199" -76.54671594 3.450244837 0.678571428571429
"200" -76.4984306 3.4875654 0.678571428571429
"201" -76.5436649039457 3.41121305994683 0.678571428571429
"202" -76.5122049 3.4351054 0.678571428571429
"203" -76.54766818 3.450040308 0.678571428571429
"204" -76.4954911 3.4477065 0.678571428571429
"205" -76.5007113 3.4156392 0.678571428571429
"206" -76.54891895 3.374102542 0.678571428571429
"207" -76.5228814 3.385379354 0.678571428571429
"208" -76.55634853 3.427525253 0.678571428571429
"209" -76.495991 3.4400297 0.678571428571429
"210" -76.51473524 3.450486477 0.678571428571429
"211" -76.5107792 3.4096356 0.678571428571429
"212" -76.4864764 3.4694524 0.678571428571429
"213" -76.5129292161126 3.41784587521302 0.678571428571429
"214" -76.5337761072603 3.38921239925282 0.714285714285714
"215" -76.5557779 3.3887006 0.714285714285714
"216" -76.4970288 3.4335886 0.714285714285714
"217" -76.5075503 3.4006975 0.714285714285714
"218" -76.5582146 3.3851842 0.714285714285714
"219" -76.5158217 3.3867417 0.714285714285714
"220" -76.5524368 3.3976619 0.714285714285714
"221" -76.54933959 3.393116619 0.714285714285714
"222" -76.5227799 3.4258408 0.714285714285714
"223" -76.52849889 3.35409947 0.714285714285714
"224" -76.536233 3.3345246 0.714285714285714
"225" -76.4844462427848 3.4158643892483 0.714285714285714
"226" -76.5337342 3.4335426 0.714285714285714
"227" -76.51155276 3.431304623 0.714285714285714
"228" -76.5244776 3.4083038 0.714285714285714
"229" -76.5265849 3.4133751 0.714285714285714
"230" -76.4796619 3.4192322 0.714285714285714
"231" -76.5470307 3.4101905 0.75
"232" -76.5382195 3.4002019 0.75
"233" -76.5251491 3.4051851 0.75
"234" -76.5051011 3.447942 0.75
"235" -76.51076427 3.423734095 0.75
"236" -76.5258118 3.4286972 0.75
"237" -76.5513449 3.4082632 0.75
"238" -76.4844015011518 3.41593559406008 0.75
"239" -76.4859562 3.4417048 0.75
"240" -76.50878366 3.441992125 0.75
"241" -76.5261084668644 3.41265276465861 0.75
"242" -76.5003542 3.4700153 0.75
"243" -76.499654 3.4774522 0.75
"244" -76.53063779 3.380758801 0.75
"245" -76.5752687 3.4567473 0.75
"246" -76.52393827 3.437730377 0.75
"247" -76.47852423 3.47554506 0.75
"248" -76.511176 3.4129722 0.75
"249" -76.5025764 3.4003183 0.75
"250" -76.4654496 3.4266434 0.75
"251" -76.4844075584761 3.41590215302026 0.75
"252" -76.4895018 3.4276081 0.75
"253" -76.4832853 3.4734953 0.75
"254" -76.5305813 3.426125512 0.75
"255" -76.5422663 3.3584878 0.75
"256" -76.4957811 3.4511107 0.75
"257" -76.4901761 3.4677974 0.75
"258" -76.52278257 3.387861144 0.785714285714286
"259" -76.4989813 3.4199237 0.785714285714286
"260" -76.4884952 3.482424 0.785714285714286
"261" -76.52299339 3.480972144 0.785714285714286
"262" -76.5249105 3.3991041 0.785714285714286
"263" -76.4956205 3.4477294 0.785714285714286
"264" -76.485312943918 3.45363137120253 0.785714285714286
"265" -76.48053648 3.452853222 0.785714285714286
"266" -76.5289946 3.4044599 0.785714285714286
"267" -76.5076145 3.4227756 0.785714285714286
"268" -76.51897391 3.459327672 0.785714285714286
"269" -76.52966606 3.483210734 0.785714285714286
"270" -76.55453506 3.413131138 0.785714285714286
"271" -76.5160726 3.3693013 0.785714285714286
"272" -76.52568141 3.402126279 0.785714285714286
"273" -76.5267026 3.4530783 0.785714285714286
"274" -76.515647 3.3927201 0.785714285714286
"275" -76.53788851 3.409498852 0.785714285714286
"276" -76.53044001 3.426074903 0.785714285714286
"277" -76.46767577 3.430883765 0.785714285714286
"278" -76.5297032 3.4581222 0.785714285714286
"279" -76.5063396 3.410899 0.785714285714286
"280" -76.5426753146937 3.38205198087376 0.785714285714286
"281" -76.5212433 3.4263064 0.785714285714286
"282" -76.5396156 3.4100741 0.821428571428571
"283" -76.5034926 3.422934 0.821428571428571
"284" -76.4739645 3.416993 0.821428571428571
"285" -76.48557079 3.41971232 0.821428571428571
"286" -76.5038186 3.4947339 0.821428571428571
"287" -76.50189569 3.403596833 0.821428571428571
"288" -76.5392606 3.3699074 0.821428571428571
"289" -76.5283008 3.4254451 0.821428571428571
"290" -76.5169267 3.461633 0.821428571428571
"291" -76.5570836 3.4182274 0.821428571428571
"292" -76.5265373 3.4711663 0.821428571428571
"293" -76.55564919 3.399454645 0.821428571428571
"294" -76.546 3.374 0.821428571428571
"295" -76.5324954 3.4506527 0.821428571428571
"296" -76.5192859 3.3567419 0.821428571428571
"297" -76.5496446 3.447954426 0.821428571428571
"298" -76.5136103 3.3951596 0.821428571428571
"299" -76.5052615 3.4650254 0.821428571428571
"300" -76.5596051 3.3842657 0.821428571428571
"301" -76.53553821 3.454880459 0.821428571428571
"302" -76.52856449 3.404063815 0.821428571428571
"303" -76.4808891 3.4790262 0.821428571428571
"304" -76.5567483 3.4496233 0.821428571428571
"305" -76.50624 3.4176381 0.821428571428571
"306" -76.5223188 3.4902281 0.821428571428571
"307" -76.5095769 3.4350174 0.821428571428571
"308" -76.5422703 3.3859675 0.821428571428571
"309" -76.5451027 3.45378 0.821428571428571
"310" -76.4940057 3.4699018 0.821428571428571
"311" -76.5450733 3.4059456 0.821428571428571
"312" -76.5205716 3.4653471 0.821428571428571
"313" -76.5146402 3.4233182 0.821428571428571
"314" -76.5439876 3.4175459 0.821428571428571
"315" -76.5547994 3.3945027 0.821428571428571
"316" -76.5375678 3.3707724 0.821428571428571
"317" -76.4677919191885 3.41690460785785 0.821428571428571
"318" -76.5450874 3.4156336 0.821428571428571
"319" -76.465437 3.4266119 0.857142857142857
"320" -76.51908326 3.384368523 0.857142857142857
"321" -76.4959405786339 3.43999163570946 0.857142857142857
"322" -76.5015022 3.4377376 0.857142857142857
"323" -76.5041583 3.4254902 0.857142857142857
"324" -76.4852173 3.4870922 0.857142857142857
"325" -76.5241762 3.4285366 0.857142857142857
"326" -76.4880665 3.4661198 0.857142857142857
"327" -76.4983694 3.4182967 0.857142857142857
"328" -76.5103368 3.4177749 0.857142857142857
"329" -76.4994475 3.4796661 0.857142857142857
"330" -76.52146 3.4242995 0.857142857142857
"331" -76.532618 3.4369432 0.857142857142857
"332" -76.5350621 3.4577275 0.857142857142857
"333" -76.5434948 3.3932026 0.857142857142857
"334" -76.5300947 3.3970957 0.857142857142857
"335" -76.5239635 3.4225578 0.857142857142857
"336" -76.50058698 3.420570167 0.857142857142857
"337" -76.5033447 3.4471786 0.857142857142857
"338" -76.528916688527 3.31669491934453 0.857142857142857
"339" -76.507625 3.4208784 0.857142857142857
"340" -76.4994299073925 3.47964527595418 0.857142857142857
"341" -76.51154165 3.488971443 0.857142857142857
"342" -76.4960181 3.4187777 0.857142857142857
"343" -76.51180313 3.475357477 0.857142857142857
"344" -76.512865 3.445088 0.857142857142857
"345" -76.4901736 3.4408844 0.857142857142857
"346" -76.5008616 3.4781167 0.857142857142857
"347" -76.5188373 3.3581504 0.857142857142857
"348" -76.52546648 3.452298996 0.892857142857143
"349" -76.4911356 3.4988564 0.892857142857143
"350" -76.5198178 3.3743474 0.892857142857143
"351" -76.5487569 3.3939143 0.892857142857143
"352" -76.5016624 3.4721402 0.892857142857143
"353" -76.52868201 3.351989871 0.892857142857143
"354" -76.4705033317838 3.42348237939207 0.892857142857143
"355" -76.5033129 3.4469992 0.892857142857143
"356" -76.4942243 3.4654604 0.892857142857143
"357" -76.4765617 3.4365319 0.892857142857143
"358" -76.5265012 3.3930707 0.892857142857143
"359" -76.5007108 3.4695104 0.892857142857143
"360" -76.5419197 3.4356136 0.892857142857143
"361" -76.48312041 3.484972205 0.892857142857143
"362" -76.50442795 3.422445512 0.892857142857143
"363" -76.5312591 3.3648882 0.892857142857143
"364" -76.5336649 3.381224 0.892857142857143
"365" -76.4975193 3.4239739 0.928571428571429
"366" -76.52634652 3.444521335 0.928571428571429
"367" -76.476847 3.4652264 0.928571428571429
"368" -76.5170311 3.4249212 0.928571428571429
"369" -76.5502305000245 3.38652795096285 0.928571428571429
"370" -76.5642518 3.3652953 0.928571428571429
"371" -76.499586 3.4098671 0.928571428571429
"372" -76.5411476096019 3.38649352771615 0.928571428571429
"373" -76.5220412 3.4175616 0.928571428571429
"374" -76.5076814417505 3.42090636992842 0.928571428571429
"375" -76.4964774 3.4401592 0.928571428571429
"376" -76.4854614 3.4138825 0.928571428571429
"377" -76.4970857 3.4208839 0.928571428571429
"378" -76.52797149 3.404685908 0.928571428571429
"379" -76.4946806 3.4159635 0.928571428571429
"380" -76.5168156 3.3835845 0.928571428571429
"381" -76.5287728 3.4499307 0.928571428571429
"382" -76.552114 3.459064 0.928571428571429
"383" -76.5079063 3.4181261 0.964285714285714
"384" -76.5446178 3.3560488 0.964285714285714
"385" -76.4844464417955 3.41596034867145 0.964285714285714
"386" -76.5463321 3.3757735 0.964285714285714
"387" -76.5181772 3.3818755 0.964285714285714
"388" -76.529205 3.4220921 0.964285714285714
"389" -76.4990704 3.4203208 0.964285714285714
"390" -76.4968769 3.4071784 0.964285714285714
"391" -76.483232 3.4769684 0.964285714285714
"392" -76.5475014 3.4058864 0.964285714285714
"393" -76.5129337 3.4067593 1
"394" -76.5321819 3.4023786 1
"395" -76.5297715 3.3845419 1
"396" -76.4811834196384 3.42384462970016 1
"397" -76.55049 3.42015665 1
"398" -76.5110488 3.4271162 1
"399" -76.5159947 3.3849505 1
"400" -76.507486 3.4505963 1
"401" -76.5493308178855 3.4345602035805 1
"402" -76.4913201 3.4494604 1
"403" -76.5297752 3.3540701 1
"404" -76.4768490785236 3.46518942245703 1
"405" -76.51440014 3.377473376 1
"406" -76.57006093 3.381923476 1
"407" -76.49573353 3.418872309 1
"408" -76.5037598 3.404138531 1
"409" -76.47263391 3.43976448 1
"410" -76.514976 3.3693361 1
"411" -76.5296044 3.4020371 1
"412" -76.5434832513814 3.39318361237539 1
"413" -76.5505183 3.4221064 1
"414" -76.4844136 3.4193423 1
"415" -76.4713511 3.4277184 1
"416" -76.5292057491424 3.42204942504012 1
"417" -76.5122218 3.481421 1
"418" -76.4948903 3.4717753 1
"419" -76.4837531 3.4876529 1
"420" -76.53993394 3.367276494 1
"421" -76.4940275 3.4513977 1
"422" -76.49140194 3.446055897 1
"423" -76.5239998955528 3.42255779801274 1
"424" -76.4945463 3.4741489 1
"425" -76.4929728 3.4716823 1
"426" -76.55064968 3.419844992 1
"427" -76.4903391 3.497958365 1
"428" -76.56136616 3.451225285 1
"429" -76.5290511 3.4275667 1
"430" -76.5275045 3.4246121 1
"431" -76.478621 3.4733054 1
"432" -76.46951068 3.409663245 1
"433" -76.5199248 3.3822511 1
"434" -76.55316767 3.432601475 1
"435" -76.5033407 3.4654735 1
"436" -76.5181556 3.4225799 1
"437" -76.5033027280393 3.46546653245446 1
"438" -76.5360392 3.4558344 1
"439" -76.5330578 3.4129671 1
"440" -76.4859366595793 3.44165961069988 1.03703703703704
"441" -76.5493051 3.3901882 1.03703703703704
"442" -76.5386973 3.4067105 1.03703703703704
"443" -76.5424616 3.4137271 1.03703703703704
"444" -76.4697525 3.4280147 1.03703703703704
"445" -76.4841822 3.4257513 1.03703703703704
"446" -76.5260135 3.4236504 1.03703703703704
"447" -76.5152454 3.3929604 1.03703703703704
"448" -76.5462979711819 3.37576752841321 1.03703703703704
"449" -76.49276347 3.495417471 1.03703703703704
"450" -76.49862022 3.40928967 1.03703703703704
"451" -76.55784202 3.410256166 1.03703703703704
"452" -76.5150214745344 3.36936290530394 1.03703703703704
"453" -76.49573353 3.418866625 1.03703703703704
"454" -76.5229926 3.3647067 1.03703703703704
"455" -76.4944232518155 3.44321730191124 1.03703703703704
"456" -76.49443757 3.443175544 1.03703703703704
"457" -76.5275764 3.4250796 1.03703703703704
"458" -76.4972113 3.4739835 1.03703703703704
"459" -76.505171 3.4687955 1.03703703703704
"460" -76.5219167 3.4244327 1.03703703703704
"461" -76.5069058 3.4159204 1.03703703703704
"462" -76.5065031 3.4370695 1.03703703703704
"463" -76.5257973 3.3984202 1.03703703703704
"464" -76.5029644 3.4015094 1.03703703703704
"465" -76.4933874 3.4877867 1.03703703703704
"466" -76.5056338 3.4019436 1.07407407407407
"467" -76.5030144 3.4491742 1.07407407407407
"468" -76.4857918 3.430786 1.07407407407407
"469" -76.4648604 3.4273386 1.07407407407407
"470" -76.55277187 3.424653708 1.07407407407407
"471" -76.52126469 3.39594173 1.07407407407407
"472" -76.487195 3.418446 1.07407407407407
"473" -76.48248336 3.476710347 1.07407407407407
"474" -76.5053171 3.401741259 1.07407407407407
"475" -76.5166348 3.369532342 1.07407407407407
"476" -76.49601206 3.41192606 1.07407407407407
"477" -76.5149828 3.4112253 1.07407407407407
"478" -76.5275686 3.4611825 1.07407407407407
"479" -76.4839233 3.4720435 1.07407407407407
"480" -76.471799 3.4030398 1.07407407407407
"481" -76.50850897 3.443101862 1.07407407407407
"482" -76.5052243 3.4177065 1.07407407407407
"483" -76.5035446 3.4018449 1.07407407407407
"484" -76.538897 3.397958 1.07407407407407
"485" -76.5068544 3.4054992 1.07407407407407
"486" -76.4876855 3.4189841 1.07407407407407
"487" -76.512358 3.3959668 1.07407407407407
"488" -76.4886027 3.4565035 1.07407407407407
"489" -76.4833507 3.435773 1.07407407407407
"490" -76.5210276 3.3988688 1.07407407407407
"491" -76.5514391912598 3.39972950502504 1.07407407407407
"492" -76.5276805 3.4791523 1.07407407407407
"493" -76.5549136 3.411993 1.07407407407407
"494" -76.55692532 3.452046048 1.11111111111111
"495" -76.4965314 3.4697487 1.11111111111111
"496" -76.5457477 3.4106714 1.11111111111111
"497" -76.4926036 3.4670112 1.11111111111111
"498" -76.5030003 3.4106248 1.11111111111111
"499" -76.5464881 3.4070829 1.11111111111111
"500" -76.4704226735085 3.42346306457615 1.11111111111111
"501" -76.5344583 3.4335893 1.11111111111111
"502" -76.5449665 3.4158239 1.11111111111111
"503" -76.5013222 3.406708 1.11111111111111
"504" -76.515762 3.463062 1.11111111111111
"505" -76.5203381 3.3956892 1.11111111111111
"506" -76.472046 3.424429 1.11111111111111
"507" -76.5318382 3.3533574 1.11111111111111
"508" -76.52641185 3.444775792 1.11111111111111
"509" -76.51818947 3.44054381 1.11111111111111
"510" -76.5241395 3.481514 1.11111111111111
"511" -76.4696457 3.4333024 1.11111111111111
"512" -76.5220241425198 3.41760943273733 1.11111111111111
"513" -76.5415706 3.4513283 1.11111111111111
"514" -76.5169982826898 3.4248743013352 1.11111111111111
"515" -76.5321757483296 3.4023439221895 1.14814814814815
"516" -76.5321784528323 3.40233588572711 1.14814814814815
"517" -76.4957837 3.4183004 1.14814814814815
"518" -76.5041464 3.4003169 1.14814814814815
"519" -76.4963969 3.471190198 1.14814814814815
"520" -76.4980796 3.4767304 1.14814814814815
"521" -76.55065115 3.41983435 1.14814814814815
"522" -76.542422 3.3867335 1.14814814814815
"523" -76.53156185 3.416973744 1.14814814814815
"524" -76.5157457 3.4307409 1.14814814814815
"525" -76.4860592 3.4937052 1.14814814814815
"526" -76.529737937633 3.38458161947945 1.14814814814815
"527" -76.5168708887112 3.38361322868218 1.14814814814815
"528" -76.5143116 3.4679593 1.14814814814815
"529" -76.4980984 3.4245511 1.14814814814815
"530" -76.5253859 3.4170952 1.14814814814815
"531" -76.4773803 3.4184559 1.14814814814815
"532" -76.4787681 3.4392799 1.14814814814815
"533" -76.5190545 3.3688763 1.14814814814815
"534" -76.5514315410799 3.39974077198684 1.14814814814815
"535" -76.5260812539795 3.41262025529148 1.18518518518519
"536" -76.48826267 3.489084539 1.18518518518519
"537" -76.4654146451083 3.42660513951679 1.18518518518519
"538" -76.5186857 3.4435017 1.18518518518519
"539" -76.49083009 3.432942089 1.18518518518519
"540" -76.4902865 3.4424426 1.18518518518519
"541" -76.4790659 3.4670083 1.18518518518519
"542" -76.48014658 3.423122929 1.18518518518519
"543" -76.531 3.405 1.18518518518519
"544" -76.49639342 3.47119323 1.18518518518519
"545" -76.5238964 3.3783933 1.18518518518519
"546" -76.552056 3.3990193 1.18518518518519
"547" -76.4929184 3.4240098 1.18518518518519
"548" -76.50489345 3.403641888 1.18518518518519
"549" -76.5507539 3.3736771 1.18518518518519
"550" -76.5220093 3.4231818 1.22222222222222
"551" -76.4940812 3.4948515 1.22222222222222
"552" -76.4655049 3.4204885 1.22222222222222
"553" -76.49412487 3.470153475 1.22222222222222
"554" -76.50122743 3.427586384 1.22222222222222
"555" -76.55053045 3.375117194 1.22222222222222
"556" -76.49639291 3.471190865 1.22222222222222
"557" -76.521738 3.4229213 1.22222222222222
"558" -76.49230128 3.496753196 1.22222222222222
"559" -76.5149853958952 3.41119855965327 1.22222222222222
"560" -76.4841403033906 3.42570532110395 1.22222222222222
"561" -76.52045253 3.398868895 1.22222222222222
"562" -76.49102575 3.494539235 1.22222222222222
"563" -76.5230143 3.439428 1.22222222222222
"564" -76.50876071 3.429107844 1.22222222222222
"565" -76.5235357 3.4297768 1.22222222222222
"566" -76.4829923 3.4686913 1.22222222222222
"567" -76.463217 3.4293157 1.22222222222222
"568" -76.5290582801032 3.42758716249308 1.22222222222222
"569" -76.5309869 3.41674 1.25925925925926
"570" -76.5310165009089 3.41672839126964 1.25925925925926
"571" -76.4927637 3.4125546 1.25925925925926
"572" -76.4953438 3.4381431 1.25925925925926
"573" -76.4941309968449 3.49486071219076 1.25925925925926
"574" -76.4904283 3.4762869 1.25925925925926
"575" -76.51382326 3.421394229 1.25925925925926
"576" -76.48054747 3.480452485 1.25925925925926
"577" -76.52044137 3.398864439 1.25925925925926
"578" -76.5464819 3.3911649 1.25925925925926
"579" -76.55366314 3.399362061 1.25925925925926
"580" -76.4720667 3.4036531 1.25925925925926
"581" -76.4721131578338 3.40370555497568 1.25925925925926
"582" -76.49057501 3.497474762 1.25925925925926
"583" -76.4861563 3.4542246 1.25925925925926
"584" -76.5477995 3.4059845 1.25925925925926
"585" -76.5151866 3.380448 1.25925925925926
"586" -76.5438558 3.3900083 1.2962962962963
"587" -76.50534857 3.401788061 1.2962962962963
"588" -76.4885883 3.4754267 1.2962962962963
"589" -76.53012656 3.384666865 1.2962962962963
"590" -76.5021648 3.4706658 1.2962962962963
"591" -76.4790872106051 3.46699116591404 1.2962962962963
"592" -76.4996163 3.4035666 1.2962962962963
"593" -76.49100589 3.494527013 1.2962962962963
"594" -76.500283 3.406905383 1.2962962962963
"595" -76.52977742 3.389681261 1.2962962962963
"596" -76.48 3.423 1.2962962962963
"597" -76.515848 3.4249823 1.2962962962963
"598" -76.5074001 3.4139661 1.2962962962963
